	ASCL1neg_corr	ASCL1neg_pval	ASCL1neg_qval	ASCL1neg_ci_low	ASCL1neg_ci_high	ASCL1pos_corr	ASCL1pos_pval	ASCL1pos_qval	ASCL1pos_ci_low	ASCL1pos_ci_high
TMEM170A	-0.08861564725431108	2.1033336877639707e-90	4.47042229067794e-90	-0.09717802578957581	-0.08004015222118986	0.08861381000723106	2.1212738786343096e-90	4.50855234566272e-90	0.08003831229588419	0.09717619148835838
ARMCX3	-0.08920052998689881	1.395442306368914e-91	2.9721880859827776e-91	-0.0977619677578534	-0.08062589053022776	0.08919893583251919	1.4058334764067494e-91	2.994320503528753e-91	0.08062429403584304	0.09776037617562958
EIF1B-AS1	-0.08938478075544776	5.9145611830829614e-92	1.2624463571148264e-91	-0.09794592094417182	-0.08081041205062917	0.08938353755514464	5.9489522242238944e-92	1.2697870275824747e-91	0.0808091670215052	0.09794467975371382
LINC01473	-0.08938819129958109	5.821229206546232e-92	1.2438523945611606e-91	-0.09794932597444268	-0.08081382761201114	0.08938732579418471	5.844774341371564e-92	1.248883406275975e-91	0.08081296083335143	0.09794846186833693
SMIM20	-0.08946784003045011	4.0143507772572355e-92	8.605253541816152e-92	-0.09802884587937295	-0.08089359357132755	0.08946649783138239	4.039581253307422e-92	8.659338163574324e-92	0.08089224939587711	0.09802750585211867
PRRT2	-0.08949842167418341	3.480215643906716e-92	7.476295690454813e-92	-0.09805937803051133	-0.08092422025485918	0.08949605278271044	3.518926779773931e-92	7.559456025293083e-92	0.0809218478739699	0.09805701297337105
ZCCHC9	-0.08959413208458035	2.2253523132676882e-92	4.785703899500404e-92	-0.0981549334413406	-0.08102007172953019	0.08959214045688937	2.2461676503281472e-92	4.8304680652218214e-92	0.08101807716483214	0.09815294504062728
TMEM179B	-0.0897959364138659	8.654121703340531e-93	1.8631047800517826e-92	-0.09835641043846458	-0.08122217401097506	0.08979439105243245	8.717010639304949e-93	1.8766438405392783e-92	0.08122062636522798	0.09835486758631622
NSMCE4A	-0.08993447596443652	4.519519544871738e-93	9.74034384670633e-93	-0.09849472486782504	-0.08136091851515077	0.08993099584481459	4.593934738117758e-93	9.900721418357236e-93	0.0813574332430166	0.09849125040730757
PPT1	-0.0902531383760885	1.0103433057244224e-93	2.1821669670073918e-93	-0.0988128682105538	-0.08168005361298027	0.09025144025786307	1.0184560075477256e-93	2.1996890011829926e-93	0.08167835297120109	0.09881117286302912
MOV10	-0.09029943116071176	8.123754328644821e-94	1.756487422409691e-93	-0.09885908544333577	-0.08172641521200373	0.09029794896829313	8.180691612465647e-94	1.7687981864790588e-93	0.08172493081572552	0.098857605670492
TPMT	-0.09124739363168513	9.107882070988327e-96	1.9821288511400057e-95	-0.09980549267765838	-0.08267579499160625	0.09124571993015852	9.180770678627796e-96	1.9979914425740578e-95	0.08267411877400077	0.09980382173566887
MED13L	-0.09151180477491629	2.580598470531689e-96	5.628349990254501e-96	-0.1000694672634236	-0.08294060423368434	0.0915104507927683	2.5973421377500815e-96	5.664868348418934e-96	0.08293924820989025	0.10006811551984394
ZNF584	-0.0915395246294742	2.2605210461870405e-96	4.935635472024106e-96	-0.10009714128119554	-0.08296836589350484	0.09153980967967269	2.2574443534514254e-96	4.928917802295688e-96	0.0829686513736664	0.10009742585997411
TMC7	-0.09159085007706248	1.7687810021491232e-96	3.866187982839614e-96	-0.10014838182348706	-0.08301976878187972	0.09158976893303176	1.777946897951374e-96	3.886222727762566e-96	0.08301868600612862	0.10014730246841057
SH3GLB2	-0.0918607631014329	4.857628181561141e-97	1.0652693380616537e-96	-0.10041784759628544	-0.0832900898066116	0.09185844354677586	4.91195807115336e-97	1.0771837875336315e-96	0.083287766740344	0.10041553189052706
AC002429.2	-0.09210426195613221	1.5088867276825083e-97	3.312594352760721e-97	-0.10066094189116913	-0.08353395781624831	0.09210561300598387	1.4991168270073893e-97	3.291145613627638e-97	0.08353531091721444	0.10066229069347647
PEX10	-0.09220124766094082	9.463055913067705e-98	2.0797925083665285e-97	-0.10075776617511516	-0.0836310908415008	0.09219777732806035	9.622445684124188e-98	2.1148232272800414e-97	0.08362761523440544	0.10075430162097598
PXDNL	-0.09269226633183779	8.848064733478567e-99	1.948912936889552e-98	-0.10124796511792174	-0.08412285786489947	0.09268990099567374	8.949925501970706e-99	1.9713492295089658e-98	0.08412048891376438	0.10124560374051153
SYDE2	-0.09290722353782158	3.122785377198702e-99	6.885965550603532e-99	-0.10146256215749438	-0.08433814399691585	0.0929103448918313	3.0758589844282025e-99	6.782489491572663e-99	0.0843412701330927	0.10146567827572947
DDAH2	-0.09331860101276408	4.22628239289829e-100	9.32954170617724e-100	-0.10187324813890854	-0.08475015318937928	0.09331441660619524	4.3133347573090844e-100	9.521710281035505e-100	0.08474596234242163	0.10186907078068083
ZNF160	-0.09349801177974161	1.761673912353963e-100	3.8975086556503605e-100	-0.1020523564171798	-0.0849298403798541	0.09349637294637816	1.775825602422707e-100	3.928817704475015e-100	0.08492819901896928	0.10205072034941902
ELOVL1	-0.09397270656610424	1.7251436182492185e-101	3.829397598777399e-101	-0.10252624818741186	-0.0854052692306026	0.09396939553500482	1.7534034009524995e-101	3.892127416098778e-101	0.08540195306583824	0.10252294277085534
PRRG2	-0.0941246022203821	8.181392597240746e-102	1.820109587817741e-101	-0.10267788606786599	-0.08555740059911394	0.09412236329693567	8.27192900832576e-102	1.8402511698166317e-101	0.08555515819836765	0.10267565094686097
RIC1	-0.094539577628056	1.0591374157000608e-102	2.3641460171876356e-102	-0.10309215521684045	-0.08597302200911608	0.09453742192224769	1.0704710234397319e-102	2.3894442487494013e-102	0.08597086293976375	0.10309000318755712
SLC26A11	-0.09458805034281403	8.336448367890074e-103	1.8628934900313016e-102	-0.10314054524094451	-0.08602157037701227	0.09458492429998995	8.466187647944823e-103	1.8918855079206307e-102	0.08601843945403163	0.10313742453212582
PLCH1	-0.09463216917685295	6.703496740648917e-103	1.4996637003688852e-102	-0.1031845887765164	-0.0860657581042939	0.09463397060964722	6.644075282822053e-103	1.486370309356164e-102	0.08606756235081037	0.10318638713405785
CHORDC1	-0.09498396884680313	1.1741486651239887e-103	2.635575005889986e-103	-0.10353578682324442	-0.08641810832868108	0.09498286221642882	1.1806128095140842e-103	2.6500848698408173e-103	0.08641699996310828	0.1035346820886954
APOOL	-0.09519779424780006	4.0594971775244185e-104	9.132727058547623e-104	-0.10374924551304712	-0.08663226940617652	0.09519627177367282	4.090347166169345e-104	9.202130857523836e-104	0.0866307445391758	0.10374772565275205
TDP2	-0.09547171088264493	1.0376487904724282e-104	2.3370468253883517e-104	-0.10402269122910617	-0.08690661720914127	0.09546936606522487	1.0498544215210504e-104	2.364536985407771e-104	0.08690426869526585	0.1040203504483932
SLC25A53	-0.09565269619665497	4.204030184808021e-105	9.500633186006827e-105	-0.1042033646830402	-0.08708788812223184	0.09565198741103688	4.2189461748477e-105	9.534341638073898e-105	0.08708717821702715	0.10420265711984815
RAB1B	-0.09635502045640396	1.241115429340717e-106	2.8239258915602204e-106	-0.10490447340694196	-0.08779132603707995	0.09635240219599922	1.2575830460937068e-106	2.861394871658036e-106	0.08778870360911512	0.10490185969382933
CA3	-0.09671398342518507	2.0299300883189663e-107	4.6239865337561874e-107	-0.10526281182478318	-0.08815086150122782	0.09671470443947447	2.0225471242244683e-107	4.607168847891727e-107	0.08815158366767872	0.10526353158236328
JMJD6	-0.09764454198284199	1.799406600845216e-109	4.127079359736734e-109	-0.10619174098909377	-0.08908291455787468	0.09764186648318361	1.8241431376616385e-109	4.1838145359211895e-109	0.08908023473980699	0.10618907019557865
SEMA4B	-0.09769042526400544	1.4236858507529982e-109	3.272841036213789e-109	-0.10623754354341237	-0.0891288719165654	0.09769205047838177	1.4119212026620793e-109	3.245795868188688e-109	0.08913049975548236	0.1062391658977285
TK2	-0.09780229113513662	8.039381792947215e-110	1.8523921181906027e-109	-0.10634921244620356	-0.08924091854541973	0.09780064009509655	8.107516633574398e-110	1.868091390224516e-109	0.0892392648359821	0.10634756431480726
UBE2A	-0.09799837627691152	2.9476614933109156e-110	6.823290493775267e-110	-0.10654495181000713	-0.08943732105287786	0.09799552748385246	2.990987840784793e-110	6.923582964779614e-110	0.08943446764425371	0.1065421080452726
TRIM14	-0.09813186398994035	1.4870577519448668e-110	3.446252032317188e-110	-0.10667820375085425	-0.08957102519795346	0.09812879862419967	1.5106230843139746e-110	3.500864621816859e-110	0.08956795485868055	0.10667514380274841
MVP	-0.0983728462796414	4.3136358712056585e-111	1.0031711328385253e-110	-0.1069187596291241	-0.08981239898875061	0.0983714080958458	4.345654435093171e-111	1.010617310486784e-110	0.08981095846549125	0.10691732399312222
ENG	-0.09837895385172345	4.180264012467324e-111	9.732861495849416e-111	-0.10692485638102817	-0.08981851649629258	0.09837722417226859	4.2176119183359586e-111	9.819818203343327e-111	0.08981678400302544	0.10692312976593958
IFT22	-0.09858614021371072	1.43876830928278e-111	3.357685669271365e-111	-0.10713167531087293	-0.09002604028019441	0.09858544606271338	1.4439244185637797e-111	3.369718596414889e-111	0.09002534499746774	0.107130982392144
SPA17	-0.09867612681244958	9.04679626602116e-112	2.116209652870447e-111	-0.10722150209361438	-0.09011617366186249	0.09867766987868014	8.975072605478133e-112	2.0994321884159378e-111	0.09011771924631047	0.10722304241814615
ACAA1	-0.0987256665083756	7.006262141962514e-112	1.640810806080214e-111	-0.10727095374761035	-0.09016579422501939	0.09872291567550948	7.106437414515464e-112	1.6642710572635746e-111	0.09016303890065532	0.10726820780463214
CMTM3	-0.09881238211847586	4.477515976192868e-112	1.0498278959420557e-111	-0.1073575151449801	-0.09025265148958682	0.0988114721371516	4.498612369118372e-112	1.0547742952211891e-111	0.09025174002108462	0.10735660678261498
PEA15	-0.09882660129437605	4.160405969710195e-112	9.766211196502805e-112	-0.10737170902151376	-0.0902668939056781	0.09882458050719514	4.204068020806e-112	9.868704274192488e-112	0.0902648698154566	0.10736969183001625
ESYT1	-0.09927070185468109	4.172644527528512e-113	9.817987123596499e-113	-0.10781501766579465	-0.09071172207780437	0.09926953787793424	4.1979281901600054e-113	9.87747809449413e-113	0.0907105561895407	0.10781385576908149
PRCP	-0.09959937104449536	7.556636821195352e-114	1.7864389648215964e-113	-0.10814309858792268	-0.09104093195643867	0.0995981539267198	7.604685126386486e-114	1.7977979022190275e-113	0.09103971283294988	0.10814188365203521
ARFIP2	-0.1001168664381236	5.067814228836161e-115	1.2023284054178319e-114	-0.10865966397189424	-0.09155928246549626	0.10011408091258969	5.142259498900247e-115	1.2199903911981607e-114	0.0915564923247134	0.10865688346467874
IARS2	-0.10020011338993556	3.276900629066833e-115	7.783611945526919e-115	-0.10874276088682858	-0.09164266740855541	0.10019853482350932	3.30411725306207e-115	7.848259508460974e-115	0.09164108622436035	0.10874118516658009
TRIP10	-0.10024697496210852	2.5632968563771455e-115	6.095830811836256e-115	-0.10878953794736675	-0.0916896067118816	0.10024557649949456	2.5821577228326785e-115	6.147994578173044e-115	0.09168820592903158	0.10878814200733194
ABRAXAS1	-0.10045657773616601	8.532673611805657e-116	2.0340103961396087e-115	-0.10899876225414652	-0.09189955762784352	0.1004550074304253	8.603355604964597e-116	2.0508595005875083e-115	0.09189798471105864	0.10899719478662748
TBCA	-0.1005011912627267	6.749520585005275e-116	1.6108641014332399e-115	-0.10904329512702061	-0.09194424535390607	0.10050151023965702	6.738214387906744e-116	1.6081657250374092e-115	0.09194456486147064	0.1090436135271713
H3F3B	-0.10067228050263825	2.744116184948659e-116	6.557027921024275e-116	-0.10921407474873267	-0.09211561946240485	0.10067446808743498	2.712691046280726e-116	6.481937983944387e-116	0.09211781069287635	0.10921625837141767
JAK2	-0.10090272221984443	8.144414744055694e-117	1.95075802252831e-116	-0.10944409864124076	-0.09234644567299168	0.10090227345411497	8.163726109952378e-117	1.9553834993897913e-116	0.09234599615760021	0.10944365069007853
SPRY1	-0.10104586265940078	3.824296304861784e-117	9.181983925238377e-117	-0.10958697908553626	-0.09248982540624844	0.10104808879454892	3.779565582081573e-117	9.07458723188853e-117	0.09249205526571934	0.1095892011744234
RHOBTB1	-0.10134940000070256	7.669706240113854e-118	1.845898012061096e-117	-0.10988996392443412	-0.092793871357267	0.10135092120441895	7.608103020872511e-118	1.8310717258417597e-117	0.09279539511394327	0.10989148235523964
KDF1	-0.10141956197419576	5.286706515024377e-118	1.2739051843432233e-117	-0.1099599979623986	-0.0928641511217814	0.10141838462219349	5.319830123101393e-118	1.282885575677806e-117	0.0928629717924853	0.10995882275791623
ANKRD27	-0.10165103335117129	1.5461793770772566e-118	3.7347327948726004e-118	-0.11019104666586638	-0.09309601170768897	0.10164793218303633	1.5718874592437017e-118	3.7968296116997627e-118	0.09309290531894396	0.11018795116665535
ACTR3C	-0.10187064391036064	4.803314327077264e-119	1.1616237792206202e-118	-0.11041025535648422	-0.09331599239013783	0.10187016596928022	4.815564240243309e-119	1.1645862733357459e-118	0.09331551364264688	0.11040977829089728
ACO1	-0.102243151863134	6.573116453668278e-120	1.5934827766468553e-119	-0.11078207975167591	-0.0936891300635017	0.10224074310624955	6.658357590100731e-120	1.6141472945698743e-119	0.09368671722692094	0.1107796754225744
TDRD1	-0.10234839949572637	3.7422984704445924e-120	9.083248714671342e-120	-0.11088713382021273	-0.09379455605145536	0.10234646853898433	3.7811941207935895e-120	9.177655632994149e-120	0.09379262182073658	0.11088520641646908
MFSD10	-0.10236953168927046	3.341862736556157e-120	8.13105288699795e-120	-0.11090822712590705	-0.09381572407928694	0.10236769095725436	3.374972545156283e-120	8.211612032010423e-120	0.0938138802255969	0.1109063897815456
AKT3	-0.10238499117332597	3.076280597670569e-120	7.493984403582385e-120	-0.11092365815626432	-0.09383120978320021	0.10238515089974766	3.0736495823078542e-120	7.487575109154334e-120	0.09383136978054545	0.11092381758868271
RPS6KA1	-0.10248636468793933	1.786766080262253e-120	4.35796604942013e-120	-0.11102484498751522	-0.0939327553336064	0.10248473699074052	1.8024292951038816e-120	4.396169012448492e-120	0.0939311248727203	0.11102322028918402
COPB1	-0.10263205403457763	8.17598987049889e-121	1.996578722954552e-120	-0.11117026573139464	-0.09407869223384223	0.10263070282778615	8.235530639759047e-121	2.0111185933477527e-120	0.09407733872940752	0.11116891701745948
EPS8L2	-0.10282975557387683	2.824936844345803e-121	6.90693604974524e-121	-0.11136760218999012	-0.09427673029309358	0.10282706290425885	2.866162822909808e-121	7.007733063349164e-121	0.09427403303557012	0.11136491449724721
GPC1	-0.1028516115885147	2.5114832874263836e-121	6.1480619031245626e-121	-0.1113894178034225	-0.09429862355175074	0.1028486483932826	2.551855388848612e-121	6.246892016765269e-121	0.09429565530656339	0.11138646008618809
FIS1	-0.10322051534621066	3.436429604644885e-122	8.422621580011973e-122	-0.11175763839480153	-0.09466815719282579	0.10321820838848488	3.4795193881493555e-122	8.528233794483715e-122	0.09466584628877013	0.11175533571657409
RCC1	-0.10332459475884713	1.9580434506417348e-122	4.810917569144312e-122	-0.11186152464061952	-0.09477241474175158	0.10332113948251516	1.9949695235547388e-122	4.901645021019014e-122	0.09476895354855826	0.11185807578012327
FAM3A	-0.10353389634579699	6.306751968749219e-123	1.5533871844209898e-122	-0.11207043720807891	-0.09498207512513673	0.10353072117579472	6.416193027470586e-123	1.58034311021443e-122	0.09497889450641385	0.1120672679452601
FBXO34	-0.10363359490324651	3.673499710507412e-123	9.070369655573857e-123	-0.11216995019494333	-0.09508194485817138	0.103634295122749	3.6595747790741234e-123	9.035987108824996e-123	0.0950826462805115	0.1121706491105101
MRPS27	-0.10374399001011736	2.0179041430404528e-123	4.9886381780975344e-123	-0.1122801396218004	-0.09519252970670787	0.10374352568623614	2.0229979681762154e-123	5.001231070892992e-123	0.09519206458432765	0.1122796761634528
H6PD	-0.10397176579744319	5.8503286032259755e-124	1.4498955646161029e-123	-0.11250749037066443	-0.09542069765083121	0.10396901922399499	5.9384269745424665e-124	1.471729113889087e-123	0.09541794634331308	0.1125047489277522
FKBP9	-0.10433522343754573	8.06575489530098e-125	2.006406690373378e-124	-0.1128702679338941	-0.09578478290914204	0.10433572143976379	8.043847335062589e-125	2.000957048523032e-124	0.09578528177287927	0.11287076500272368
SESN2	-0.10459395642608393	1.9596685734739678e-125	4.89305511479143e-125	-0.11312851541260452	-0.09604396407150385	0.10459166479726988	1.9844120137013695e-125	4.95483648864262e-125	0.09604166846807208	0.11312622808907016
LINC00882	-0.10496580098818416	2.5489306284428316e-126	6.380301948542757e-126	-0.11349966019266908	-0.09641645476825049	0.10496985047205729	2.4928342303526127e-126	6.239885432672372e-126	0.09642051130187922	0.11350370204262403
SIX3	-0.10504096672190127	1.6861760620631013e-126	4.226005168077948e-126	-0.1135746841810394	-0.09649175140445305	0.10504325276038438	1.6651103910060624e-126	4.173209000015194e-126	0.09649404142564681	0.11357696590705292
KLHL36	-0.10539493303394101	2.3991122573783144e-127	6.027920244669131e-127	-0.11392798168549575	-0.09684633547062073	0.10539306401241444	2.4239843935156712e-127	6.09041304903435e-127	0.09684446318151503	0.113926116201091
ERMARD	-0.10592665562209444	1.2659773043064277e-128	3.19288096924698e-128	-0.11445869554548554	-0.09737899011747106	0.10592404763150072	1.2844243115516985e-128	3.239405577683981e-128	0.09737637754337004	0.11445609251438185
ACYP2	-0.10600247631881952	8.312007774090551e-129	2.1016454548901519e-128	-0.11453437200643167	-0.09745494411951423	0.10600183594542603	8.34160721258367e-129	2.1091295101349355e-128	0.09745430261982155	0.11453373285165258
GOLGA2	-0.10640660173267398	8.780934936071234e-130	2.2286636893581812e-129	-0.11493772697104182	-0.09785978173230876	0.10640487073021587	8.866049099242188e-130	2.250266268843195e-129	0.09785804767323562	0.1149359992746709
PGM1	-0.10737395813263176	3.9029312328082354e-132	9.956457226551621e-132	-0.11590322771793926	-0.09882885441466183	0.1073723208293703	3.939041179283146e-132	1.0048574436946802e-131	0.09882721419280602	0.1159015935690888
UBE2D3	-0.10770384794747406	6.0849056050716175e-133	1.556241842729314e-132	-0.11623248102869663	-0.09915933322564953	0.10770316145663915	6.108521631074013e-133	1.5622817470777525e-132	0.09915864550717408	0.11623179586435396
MEX3D	-0.10792486930543362	1.7460629714282634e-133	4.477084542123752e-133	-0.11645307488958362	-0.0993807502569231	0.10792298170466379	1.764799080486287e-133	4.525125847400736e-133	0.09937885927338062	0.11645119094335261
WDR31	-0.10875150950913601	1.5998270444082853e-135	4.1392679027381246e-135	-0.11727810875662772	-0.10020887781540773	0.10875048567089085	1.609189100328942e-135	4.163490557125335e-135	0.10020785212767322	0.1172770869151963
KLHL5	-0.10910315315758606	2.149248148391848e-136	5.568000384434839e-136	-0.1176290655189331	-0.10056115775655752	0.10909977660105331	2.191146456109628e-136	5.676545223081938e-136	0.10055777508002367	0.11762569556815304
NDUFAF3	-0.10920867698102434	1.1751941141625466e-136	3.048493162548759e-136	-0.11773438280105433	-0.1006668729412119	0.10920616331692323	1.1922241369001496e-136	3.0926696158239936e-136	0.10066435471648703	0.11773187405916682
GLRX2	-0.10952899036875793	1.8736326853310694e-137	4.866578403457323e-137	-0.11805406806615029	-0.1009877683796587	0.10952574935400387	1.9088203075941026e-137	4.957974824919747e-137	0.10098452146666309	0.11805083341575526
FAM81A	-0.10985415494507618	2.888841139327143e-138	7.523023800331101e-138	-0.11837859319936152	-0.10131352563968238	0.10985501968316025	2.874491574523711e-138	7.48565514198883e-138	0.10131439195638284	0.11837945623449175
TSTD3	-0.10988367419498254	2.4371887846941633e-138	6.355120690206423e-138	-0.11840805430886699	-0.10134309878556902	0.10988182402499984	2.4633009534220713e-138	6.423209787280498e-138	0.10134124523711927	0.11840620778337517
PDE1A	-0.11002848278341913	1.0577755065781126e-138	2.7690458287385147e-138	-0.11855257746841726	-0.10148817198285398	0.11003017547367026	1.0474983124104205e-138	2.7421421790848705e-138	0.10148986776830705	0.11855426682010997
SAV1	-0.11033616639881993	1.788732026465084e-139	4.694834715131454e-139	-0.11885965341676842	-0.10179641903456249	0.11033342108266742	1.8173640540573385e-139	4.769984393851282e-139	0.10179366868388243	0.11885691352975222
TIMP2	-0.11041580221994073	1.1282649758044336e-139	2.9652167563848453e-139	-0.11893913169361962	-0.10187620095350923	0.11041598798647345	1.127052326428759e-139	2.962029767224071e-139	0.10187638706097288	0.11893931709252105
ZNF880	-0.11061402999221376	3.577632205873536e-140	9.42722583892895e-140	-0.11913696683576643	-0.1020747928663901	0.11061207990708141	3.6183229313059563e-140	9.53444777682729e-140	0.10207283919567381	0.1191350206164675
ERMAP	-0.11072811272514967	1.8454530651207534e-140	4.869269301110167e-140	-0.11925082329799781	-0.10218908547569512	0.1107257256955701	1.8712057062586798e-140	4.937218222318416e-140	0.10218669405242224	0.119248441005128
CLEC2D	-0.11086808532834307	8.183703556712661e-141	2.162140966106383e-140	-0.11939051797451485	-0.10232931589247067	0.11086666330600532	8.251634536714209e-141	2.180088384865049e-140	0.10232789124922345	0.11938909877741158
CFAP47	-0.11099876370612159	3.826762072737833e-141	1.0137118073477704e-140	-0.11952093657546861	-0.10246023527125042	0.11100581110172739	3.6729669092023794e-141	9.72971366676127e-141	0.10246729567228192	0.11952796995312956
NECTIN4	-0.11137885602508095	4.172234444077763e-142	1.1081631989582373e-141	-0.119900271633393	-0.10284103024936472	0.11137884315411838	4.1725481124213186e-142	1.1082465106032719e-141	0.1028410173545658	0.11990025878811546
RASA3	-0.11154073722403188	1.6196708238573066e-142	4.324888715239804e-142	-0.12006182955959667	-0.1030032114705097	0.11154126541011165	1.614674292248072e-142	4.3173109418397646e-142	0.10300374063624504	0.12006235669016323
LINC01607	-0.11154169851705423	1.6105886753017366e-142	4.3063868323575846e-142	-0.12006278893159267	-0.10300417454649832	0.11154045598423663	1.6223375895750299e-142	4.3320095849800535e-142	0.1030029297090856	0.12006154888182169
GTF2B	-0.11184710592516647	2.6916210304280992e-143	7.216142172729488e-143	-0.1203675852146825	-0.10331014922195984	0.11184724848321362	2.689371060878725e-143	7.2101100827847855e-143	0.10331029204517327	0.12036772748709365
RGS20	-0.11196992112961264	1.309028119227743e-143	3.5141694475912564e-143	-0.12049015421109538	-0.10343319300033678	0.11197247271671257	1.2895584702955115e-143	3.4619019336792256e-143	0.10343574933901911	0.12049270068026592
TMEM251	-0.11210192291458561	6.026593394157702e-144	1.6200519876768017e-143	-0.12062189108202209	-0.1035654407479077	0.11209833119557548	6.155220354910251e-144	1.654629127664046e-143	0.10356184233235294	0.12061830657519523
C2	-0.11247243805080878	6.796840471444614e-145	1.829566748706491e-144	-0.12099166102906787	-0.10393664788793235	0.11247006433606967	6.892697497131577e-145	1.8553694474109227e-144	0.10393426973228433	0.12098929209592724
SLK	-0.11257493001713144	3.711648529552344e-145	1.0004443475882329e-144	-0.12109394644356394	-0.10403933169637122	0.1125734277592269	3.744722973307198e-145	1.0093592919965494e-144	0.10403782662526069	0.12109244721446273
GMPR2	-0.11318813025968966	9.827878569341672e-147	2.6633817261088543e-146	-0.12170590712605253	-0.10465368351426471	0.1131860673729722	9.949017454366058e-147	2.6962106922401243e-146	0.10465161674257599	0.12170384842023489
ZNF630	-0.11329228798870059	5.29292263305249e-147	1.4363426412625482e-146	-0.12180985366093817	-0.10475803749615974	0.11329030668587847	5.355627909309517e-147	1.4533589984557712e-146	0.10475605245843449	0.1218078763772233
C5AR1	-0.1133061233062362	4.8750186902593654e-147	1.324733339744393e-146	-0.12182366091140717	-0.10477189889619301	0.11330591887978031	4.880947032783279e-147	1.3263443023867606e-146	0.1047716940843259	0.12182345689968573
TMEM200A	-0.11336155671809266	3.506034785188293e-147	9.540230707995354e-147	-0.12187898183500968	-0.10482743684500521	0.1133641048636704	3.453295536435965e-147	9.396722548125075e-147	0.10482998979718447	0.12188152480849071
PTGR2	-0.11348048342192306	1.7275762312619647e-147	4.713714137140422e-147	-0.12199766702826614	-0.10494658800176644	0.11347805258229912	1.7527634912097485e-147	4.782437902345835e-147	0.1049441525719137	0.12199524112751167
ALKBH7	-0.1135884746663613	9.078916425008235e-148	2.4805782581989715e-147	-0.12210543875832205	-0.10505478327265995	0.11358417761201092	9.314443750823895e-148	2.544929986563906e-147	0.1050504780960812	0.12210115044245391
CCS	-0.11374235581086561	3.625994691672832e-148	9.920642111279979e-148	-0.12225900676080899	-0.10520895549184928	0.11373897171795391	3.6999781201378175e-148	1.0123059152223851e-147	0.10520556499332757	0.12225562955877736
OXLD1	-0.11383498094351162	2.0855790990163983e-148	5.7139153397709544e-148	-0.12235144320838322	-0.10530175602781781	0.11383188097964805	2.1245596215331496e-148	5.820711291871643e-148	0.1052986501911787	0.12234834956179268
DNAH9	-0.11442743868063704	5.998729881514543e-150	1.6525426670838964e-149	-0.1229426905650829	-0.10589533921208123	0.114435748406701	5.706691382506812e-150	1.57209128994678e-149	0.10590366476674425	0.1229509832715411
WNK3	-0.11465624559485649	1.5158294429606083e-150	4.1815984633396095e-150	-0.12317102841289759	-0.10612458240112024	0.1146533201025124	1.5427533577141383e-150	4.255871331625209e-150	0.10612165132490511	0.12316810892365913
MT1M	-0.11495478335990877	2.507974014649993e-151	6.928105012845285e-151	-0.12346895280400275	-0.1064236907631	0.11495124189236633	2.5621466917798638e-151	7.077753292209569e-151	0.10642014251768131	0.12346541862173437
NUP210L	-0.11495522802387628	2.5012534545493454e-151	6.91909669308256e-151	-0.12346939655322156	-0.10642413627810786	0.11495380633783135	2.522803925197404e-151	6.97871071977152e-151	0.10642271187111653	0.12346797779181247
IBTK	-0.11548249425979394	1.0305636240852697e-152	2.8626767335701937e-152	-0.12399557571783815	-0.10695241405659374	0.1154812221755978	1.0385426682123597e-152	2.8848407450343327e-152	0.10695113952615097	0.12399430626207494
DNAJC16	-0.11648810134792399	2.255657505592053e-155	6.291931675291641e-155	-0.12499909626095222	-0.10795996372041117	0.11648676513007507	2.2741715968525666e-155	6.3435748866180385e-155	0.10795862490970716	0.12499776282719034
AC010967.1	-0.1168474216075759	2.495172115241495e-156	6.97950242025593e-156	-0.12535766674030255	-0.10831998234323216	0.11684558700341144	2.5234240237438155e-156	7.058528737744939e-156	0.1083181441677096	0.12535583596998565
HHLA3	-0.11782576651437049	6.001074341602073e-159	1.6856950397758634e-158	-0.12633395890310023	-0.10930024006577099	0.11782408118949554	6.064008117590584e-159	1.7033730667389282e-158	0.10929855143156672	0.12633227712851244
SS18L2	-0.11847835081429389	1.0442475054059872e-160	2.9374050784978544e-160	-0.12698516479991453	-0.10995410948868922	0.11847387141359207	1.0737782323145903e-160	3.020473227326555e-160	0.10994962124163228	0.12698069488569777
DDX5	-0.11863832852514151	3.85437539599281e-161	1.0857395481669889e-160	-0.12714480348308516	-0.11011440336695279	0.11863955659449986	3.8249776490301215e-161	1.0774584926845413e-160	0.11011563386508619	0.1271460289481921
HS1BP3	-0.11869382184862506	2.7268751251271446e-161	7.692172426310704e-161	-0.12720017910116038	-0.11017000646667555	0.11869221001272497	2.7544284843383956e-161	7.769896993902387e-161	0.1101683914415083	0.12719857068483012
CERS2	-0.11898000177788198	4.56529099721126e-162	1.291454313213935e-161	-0.12748575117995653	-0.11045675336074241	0.11897786705798984	4.626638460704437e-162	1.3088086168895155e-161	0.11045461440640136	0.12748362099946192
RAB21	-0.11950430326570881	1.707653877181305e-163	4.837546394281317e-163	-0.1280089353850602	-0.11098209724858488	0.11950240938313485	1.7280901873529472e-163	4.8954396242293126e-163	0.11098019959208123	0.12800704554685446
C5orf15	-0.119565628386257	1.161602812316437e-163	3.299627896999608e-163	-0.12807012951301797	-0.11104354460495769	0.11956292794106249	1.181485572141592e-163	3.3564931026749774e-163	0.11104083877575013	0.1280674348374313
